id,inscription,latitude,longitude,country,area,erected,main_photo,colour,organisations,series,series_ref,number_of_subjects,lead_subject_name,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
4364,Dorothy Bland (Mrs Jordan) 1762-1816 Actress lived here,51.4972,-0.15765,United Kingdom,London,"","",blue,"[""Greater London Council""]","",,1,Dorothea Jordan,1761,1816,woman,"[""actor"", ""mistress of William IV""]",https://en.wikipedia.org/wiki/Dorothea_Jordan,http://dbpedia.org/resource/Dorothea_Jordan,https://commons.wikimedia.org/wiki/Special:FilePath/Dorothy_Jordan.jpg?width=640,"[""Dorothea Jordan|(1761-1816)|woman|actor and mistress of William IV|""]"
9968,Percy Bysshe Shelley lived at No. 26 Nelson Square which formerly stood on a site north of this building,51.5028,-0.10282,United Kingdom,London,"","",black,"[""London Borough of Southwark""]","",,1,Percy Bysshe Shelley,1792,1822,man,"[""poet"", ""radical thinker"", ""father of Percy Florence Shelley"", ""husband of Mary Shelley"", ""friend of Edward John Trelawney"", ""democrat"", ""philanthropist"", ""atheist""]",https://en.wikipedia.org/wiki/Percy_Bysshe_Shelley,http://dbpedia.org/resource/Percy_Bysshe_Shelley,"https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Percy_Bysshe_Shelley_by_Curran,_1819.jpg?width=640","[""Percy Bysshe Shelley|(1792-1822)|man|poet, radical thinker, father of Percy Florence Shelley, husband of Mary Shelley, friend of Edward John Trelawney, democrat, philanthropist, and atheist|""]"
9643,"Lena Kennedy 1914-1986 born in Highgate but raised in Hoxton, the famous best selling author lived and worked in this house for many years.",51.5684,-0.03652,United Kingdom,London,"","",blue,"[""Waltham Forest Council""]",Waltham Forest Heritage,,1,Lena Kennedy,1914,1986,man,"[""author""]",https://en.wikipedia.org/wiki/Lena_Kennedy,http://dbpedia.org/resource/Lena_Kennedy,"","[""Lena Kennedy|(1914-1986)|man|author|""]"
9964,C. B. Fry scholar and sportsman lived at No.8 Moreland Court 1950-1956,51.56046,-0.19726,United Kingdom,London,"","",blue,"[""Hendon Corporation""]","",,1,C. B. Fry,1872,1956,man,"[""all-round sportsman"", ""scholar""]",https://en.wikipedia.org/wiki/C._B._Fry,http://dbpedia.org/resource/C._B._Fry,https://commons.wikimedia.org/wiki/Special:FilePath/CB_Fry_batting.jpg?width=640,"[""C. B. Fry|(1872-1956)|man|all-round sportsman and scholar|""]"
243,William Holman-Hunt OM (1827-1910) painter lived and died here,51.4992,-0.20206,United Kingdom,London,1923,http://farm8.staticflickr.com/7794/16771493514_2c7a9082a8_z.jpg,blue,"[""London County Council""]","",,1,William Holman-Hunt,1827,1910,man,"[""painter"", ""Order of Merit recipient""]",https://en.wikipedia.org/wiki/William_Holman_Hunt,http://dbpedia.org/resource/William_Holman_Hunt,"","[""William Holman-Hunt|(1827-1910)|man|painter and Order of Merit recipient|""]"
10575,Opposite this point stood the Cattle Pound of Hendon,51.58908,-0.22151,United Kingdom,London,"","",blue,"[""Hendon Corporation""]","",,0,"","","","",[],"","","",[]
10574,The Princess Of Wales. Blackheath F. C. the oldest open club in the world playing Rugby Union founded 1858 was based here and played on the heath for many years.,51.46949,0.01052,United Kingdom,London,"","",green,[],"",,0,"","","","",[],"","","",[]
326,Michael Ventris 1922-1956 architect and decipherer of Linear B script lived here,51.5678,-0.18113,United Kingdom,London,1990,https://commons.wikimedia.org/wiki/Special:FilePath/Michael_Ventris_1922-1956_Architect_and_Decipherer_of_Linear_B_script_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Michael Ventris,1922,1956,man,"[""architect"", ""decipherer of Linear B script""]",https://en.wikipedia.org/wiki/Michael_Ventris,http://dbpedia.org/resource/Michael_Ventris,"","[""Michael Ventris|(1922-1956)|man|architect and decipherer of Linear B script|""]"
692,Marcus Stone 1840-1921 artist lived here 1877-1921,51.49897,-0.20502,United Kingdom,London,1994,http://farm5.static.flickr.com/4002/4313237821_b2ec1c29a6_b.jpg,blue,"[""English Heritage""]","",,1,Marcus Stone,1840,1921,man,"[""artist""]",https://en.wikipedia.org/wiki/Marcus_Stone,http://dbpedia.org/resource/Marcus_Stone,"","[""Marcus Stone|(1840-1921)|man|artist|""]"
705,Cetshwayo c1832-1884 King of the Zulus stayed here in 1882,51.4992,-0.20206,United Kingdom,London,2006,https://commons.wikimedia.org/wiki/Special:FilePath/CETSHWAYO_c1832-1884_King_of_the_Zulus_stayed_here_in_1882.jpg?width=640,blue,"[""English Heritage""]","",,1,Cetshwayo,1832,1884,man,"[""King of the Zulus""]",https://en.wikipedia.org/wiki/Cetshwayo,http://dbpedia.org/resource/Cetshwayo,"https://commons.wikimedia.org/wiki/Special:FilePath/Cetshwayo_ka_Mpande,_cropped.jpg?width=640","[""Cetshwayo|(1832-1884)|man|King of the Zulus|""]"
10579,"Site until 1916, of meeting place of Court Leet and Court Baron of Hendon",51.5869,-0.22975,United Kingdom,London,"","",blue,"[""Hendon Corporation""]","",,0,"","","","",[],"","","",[]
10582,Designer of the first Hammersmith Bridge William Tierney Clark 1783-1852 lived in this waterworks site c. 1839,51.49049,-0.23706,United Kingdom,London,"","",red,"[""London Borough of Hammersmith & Fulham""]","",,1,William Tierney Clark,1783,1852,man,"[""designer of the first Hammersmith Bridge""]",https://en.wikipedia.org/wiki/William_Tierney_Clark,http://dbpedia.org/resource/William_Tierney_Clark,"","[""William Tierney Clark|(1783-1852)|man|designer of the first Hammersmith Bridge|""]"
1332,In a house in this court Alexander Pope poet was born 1688,51.5121,-0.08586,United Kingdom,London,"",http://farm3.static.flickr.com/2486/3985174526_28d02ca6be_b.jpg,blue,"[""Corporation of London""]","",,1,Alexander Pope,1688,1744,man,"[""poet""]",https://en.wikipedia.org/wiki/Alexander_Pope,http://dbpedia.org/resource/Alexander_Pope,"","[""Alexander Pope|(1688-1744)|man|poet|""]"
335,Eric Ravilious 1903-1942 artist lived here 1931-1935,51.49056,-0.23763,United Kingdom,London,1991,https://commons.wikimedia.org/wiki/Special:FilePath/ERIC_RAVILIOUS_1903-1942_Artist_lived_here_1931-1935.jpg?width=640,blue,"[""English Heritage""]","",,1,Eric Ravilious,1903,1942,man,"[""artist"", ""designer""]",https://en.wikipedia.org/wiki/Eric_Ravilious,http://dbpedia.org/resource/Eric_Ravilious,"","[""Eric Ravilious|(1903-1942)|man|artist and designer|""]"
10578,Rosebank a Quaker meeting house from 1678 to 1719,51.62131,-0.23288,United Kingdom,London,"","",blue,"[""Hendon Corporation""]","",,0,"","","","",[],"","","",[]
518,Sir Frank Short 1857-1945 engraver and painter lived here,51.4955,-0.21738,United Kingdom,London,1951,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_FRANK_SHORT_1857-1945_ENGRAVER_AND_PAINTER_lived_here.jpg?width=640,blue,"[""London County Council""]","",,1,Frank Short,1857,1945,man,"[""engraver"", ""painter"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Francis_Job_Short,http://dbpedia.org/resource/Francis_Job_Short,"","[""Frank Short|(1857-1945)|man|engraver, painter, and Knight Bachelor|""]"
10345,Site of Duke of Suffolk's palace 16th century,51.50201,-0.09251,United Kingdom,London,"",http://farm1.staticflickr.com/399/18875932009_683e743a62_z.jpg,black,"[""London Borough of Southwark""]","",,2,Charles Brandon,1484,1545,man,"[""Duke of Suffolk""]","https://en.wikipedia.org/wiki/Charles_Brandon,_1st_Duke_of_Suffolk","http://dbpedia.org/resource/Charles_Brandon,_1st_Duke_of_Suffolk","","[""Charles Brandon|(1484-1545)|man|Duke of Suffolk|"", ""Thomas Brandon|(died in 1510)|man|Knight Bachelor|""]"
10573,"Mayflower Public House. This restored 16th century public house was originally called the Spread Eagle. It is named after the ship chartered by the Pilgrim Fathers, who left Rotherhithe for America in 1620",51.50177,-0.05352,United Kingdom,London,"",http://farm3.staticflickr.com/2919/14830165443_2657966775_z.jpg,black,"[""London Docklands Development Corporation""]","",,2,Mayflower,,,woman,[],https://en.wikipedia.org/wiki/Mayflower,http://dbpedia.org/resource/Mayflower,"","[""Mayflower||woman||"", ""Pilgrim Fathers||man||""]"
341,Ford Madox Ford 1873-1939 novelist and critic lived here,51.5042,-0.19735,United Kingdom,London,1973,https://commons.wikimedia.org/wiki/Special:FilePath/FORD_MADOX_FORD_1873-1939_Novelist_and_Critic_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Ford Madox Ford,1873,1939,man,"[""novelist"", ""critic""]",https://en.wikipedia.org/wiki/Ford_Madox_Ford,http://dbpedia.org/resource/Ford_Madox_Ford,https://commons.wikimedia.org/wiki/Special:FilePath/Fordmadoxford.jpg?width=640,"[""Ford Madox Ford|(1873-1939)|man|novelist and critic|""]"
382,In this house John Henry Newman 1801-1890 later Cardinal Newman spent some of his early years,51.4389,-0.3133,United Kingdom,London,1981,https://commons.wikimedia.org/wiki/Special:FilePath/In_this_house_John_Henry_Newman_1801-1890_later_CARDINAL_NEWMAN_spent_some_of_his_early_years.jpg?width=640,blue,"[""English Heritage""]","",,1,John Henry Newman,1801,1890,man,"[""founder of the English Oratory"", ""Rector""]",https://en.wikipedia.org/wiki/John_Henry_Newman,http://dbpedia.org/resource/John_Henry_Newman,"","[""John Henry Newman|(1801-1890)|man|founder of the English Oratory and Rector|""]"
8969,"Post Office Underground Railway Opened 5 December 1927. The first automatic electric railway and the only postal railway in the world, providing a unique solution to the problem of transporting large volumes of mail across a capital city.",51.59366,-0.07845,United Kingdom,London,1987,"",blue,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
8970,Kirkaldy Materials Testing Machine Built in 1865 to David Kirkaldy's design. This machine established the present-day system of materials testing and specifications of mechanical properties for engineering materials.,51.50605,-0.10154,United Kingdom,London,1987,"",blue,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
8962,"Thames Barrier Officially opened in 1984, it is the world's largest navigable flood barrier and incorporated novel and unique engineering design and operation of equipment. It is vital and effective in London's flood defences as well as being one of the capital's aesthetically pleasing major structures. Project sponsored by the Greater London Council Consulting engineers Rendel Palmer and Tritton. Operated by the National Rivers Authority.",51.49503,0.04146,United Kingdom,London,1991,"",blue,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
8957,"Thames Water Ring Main This is a unique water distribution system with a pressurised closed tunnel ring of drinking water, gravity fed from several treatment works.",,,United Kingdom,London,1994,"",grey,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
318,Site of the business premises of Thomas Earnshaw 1749-1829 noted watch and chronometer maker,51.51775,-0.12021,United Kingdom,London,1948,https://commons.wikimedia.org/wiki/Special:FilePath/SITE_OF_THE_BUSINESS_PREMISES_OF_THOMAS_EARNSHAW_1749-1829_NOTED_WATCH_AND_CHRONOMETER_MAKER.jpg?width=640,blue,"[""London County Council""]","",,1,Thomas Earnshaw,1749,1829,man,"[""noted watch and chronometer maker""]",https://en.wikipedia.org/wiki/Thomas_Earnshaw,http://dbpedia.org/resource/Thomas_Earnshaw,https://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Earnshaw.jpg?width=640,"[""Thomas Earnshaw|(1749-1829)|man|noted watch and chronometer maker|""]"
8450,Marie Kendall (1873-1964) Music Hall Artiste lived here ,51.4623,-0.14461,United Kingdom,London,2011,https://commons.wikimedia.org/wiki/Special:FilePath/Marie_kendall%27s_plaque_2011.jpg?width=640,blue,"[""Music Hall Guild of Great Britain and America""]","",,1,Marie Kendall,1873,1964,woman,"[""music hall artiste""]",https://en.wikipedia.org/wiki/Marie_Kendall,http://dbpedia.org/resource/Marie_Kendall,"","[""Marie Kendall|(1873-1964)|woman|music hall artiste|""]"
547,"The Silver Studio, established here in 1880. Arthur Silver (1853-1896), Rex Silver (1879-1965), Harry Silver (1881-1971), designers, lived here.",51.49684,-0.22077,United Kingdom,London,1981,https://commons.wikimedia.org/wiki/Special:FilePath/THE_SILVER_STUDIO_Established_here_in_1880_ARTHUR_SILVER_1853-1896_REX_SILVER_1879-1965_HARRY_SILVER_1881-1971_Designers_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,4,Silver Studio,1880,1963,man,"[""design studio""]",https://en.wikipedia.org/wiki/Silver_Studio,http://dbpedia.org/resource/Silver_Studio,"","[""Silver Studio|(1880-1963)|man|design studio|"", ""Arthur Silver|(1853-1896)|man|designer|"", ""Rex Silver|(1879-1965)|man|designer|"", ""Harry Silver|(1881-1971)|man|designer|""]"
480,Mahatma Gandhi 1869-1948 lived here as a law student,51.4898,-0.20859,United Kingdom,London,1986,https://commons.wikimedia.org/wiki/Special:FilePath/MAHATMA_GANDHI_1869-1948_lived_here_as_a_law_student.jpg?width=640,blue,"[""Greater London Council""]","",,1,Mahatma Gandhi,1869,1948,man,"[""law student""]",https://en.wikipedia.org/wiki/Mahatma_Gandhi,http://dbpedia.org/resource/Mahatma_Gandhi,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_Gandhi.jpg?width=640,"[""Mahatma Gandhi|(1869-1948)|man|law student|""]"
8951,"Bryan Donkin's Rose Lathe The intricate patterns engraved by this geometric lather were used for over a century to protect bank notes and documents from forgery. In tandem with Bryan Donkin's unique pantograph milling machine, the lathe produced high-precision compound metal dies for printing simultaneously in two colours.",,,United Kingdom,London,1996,"",grey,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
8949,Channel Tunnel and Eurostar The Channel Tunnel is one of the most advanced and largest engineering projects of its type. It carries both conventional trains and vehicle shuttles and has reduced the time to cross the Channel to minutes rather than hours.,51.50317,-0.11449,United Kingdom,London,1997,"",grey,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
413,Neville Chamberlain 1869-1940 Prime Minister lived here 1923-1935,51.4954,-0.15138,United Kingdom,London,1962,https://commons.wikimedia.org/wiki/Special:FilePath/NEVILLE_CHAMBERLAIN_1869-1940_Prime_Minister_lived_here.JPG?width=640,blue,"[""London County Council""]","",,1,Neville Chamberlain,1869,1940,man,"[""Member of Parliament"", ""Chancellor of the Exchequer"", ""Right Honourable"", ""Prime Minister of the United Kingdom""]",https://en.wikipedia.org/wiki/Neville_Chamberlain,http://dbpedia.org/resource/Neville_Chamberlain,https://commons.wikimedia.org/wiki/Special:FilePath/Arthur-Neville-Chamberlain.jpg?width=640,"[""Neville Chamberlain|(1869-1940)|man|Member of Parliament, Chancellor of the Exchequer, Right Honourable, and Prime Minister of the United Kingdom|""]"
9997,"The Cedars, gateway",51.60954,-0.35477,United Kingdom,London,"","","","[""Harrow Heritage Trust""]","",,0,"","","","",[],"","","",[]
9995,Pinner House,51.5935,-0.37721,United Kingdom,London,"","","","[""Harrow Heritage Trust""]","",,0,"","","","",[],"","","",[]
39456,Dorothy Dene 1859-1899 artist's model and stage actress livd here 1881-1887,,,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/DOROTHY_DENE_1859_-_1899_ARTIST%27S_MODEL_AND_STAGE_ACTRESS_LIVED_HERE_1881_-_1887.jpg?width=640,blue,"[""Clapham Heritage""]","",,1,Dorothy Dene,1859,1899,man,[],https://en.wikipedia.org/wiki/Dorothy_Dene,http://dbpedia.org/resource/Dorothy_Dene,"","[""Dorothy Dene|(1859-1899)|man||""]"
501,Sir Harry Lauder 1870-1950 music hall artiste lived here 1903-1911,51.4223,-0.17008,United Kingdom,London,1969,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_HARRY_LAUDER_1870-1950_Music_Hall_Artiste_lived_here_1903-1911.jpg?width=640,blue,"[""English Heritage""]","",,1,Harry Lauder,1870,1950,man,"[""music hall artiste"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Harry_Lauder,http://dbpedia.org/resource/Harry_Lauder,https://commons.wikimedia.org/wiki/Special:FilePath/Harry_Lauder_001.jpg?width=640,"[""Harry Lauder|(1870-1950)|man|music hall artiste and Knight Bachelor|""]"
9889,Arthur Hughes (1832–1915),51.37124,-0.15224,United Kingdom,London,"","",blue,"[""London Borough of Sutton""]","",,1,Arthur Hughes,1832,1915,man,"[""Pre-Raphaelite painter""]",https://en.wikipedia.org/wiki/Arthur_Hughes_(artist),http://dbpedia.org/resource/Arthur_Hughes_(artist),"","[""Arthur Hughes|(1832-1915)|man|Pre-Raphaelite painter|""]"
6108,Site of the Gerard’s Hall destroyed in the Great Fire 1666 (plaque not yet erected),51.5123,-0.0947,United Kingdom,London,"","",blue,"[""Corporation of London""]","",,0,"","","","",[],"","","",[]
433,Red House built in 1859-60 by Philip Webb architect for William Morris poet and artist who lived here 1860-1865,51.4556,0.13028,United Kingdom,London,1969,https://commons.wikimedia.org/wiki/Special:FilePath/RED_HOUSE_built_in_1859-1860_by_Philip_Webb_architect_for_WILLIAM_MORRIS_poet_and_artist_who_lived_here_1860-1865.jpg?width=640,blue,"[""Greater London Council""]","",,3,Red House,1859,,place,"[""house""]",https://en.wikipedia.org/wiki/Red_House_(London),http://dbpedia.org/resource/Red_House_(London),"","[""Red House|(built in 1859)|place|house|"", ""Philip Webb|(1831-1915)|man|architect, co-founder with William Morris of the society for the protection of ancient buildings, colleague of William Morris, and friend of William Morris|"", ""William Morris|(1834-1896)|man|poet, artist, friend of Philip Webb, colleague of Philip Webb, and husband of Jane Burden|""]"
9239,John Lewis 1713-1792 Richmond brewer who secured public rights of access to the park 1758,51.45698,-0.26758,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/John_Lewis_1713-1792_Richmond_brewer_who_secured_public_rights_of_access_to_the_park_in_1758.jpg?width=640,black,[],"",,1,John Lewis,1713,1792,man,"[""brewer""]", , ,"","[""John Lewis|(1713-1792)|man|brewer|""]"
434,"Sir Robert Peel 1750-1830 manufacturer and reformer, and his son, Sir Robert Peel 1788-1850 Prime Minister, founder of the Metropolitan Police lived here",51.5102,-0.1546,United Kingdom,London,1988,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_ROBERT_PEEL_1750-1830_Manufacturer_and_reformer_and_his_son_SIR_ROBERT_PEEL_1788-1850_Prime_Minister_Founder_of_the_Metropolitan_Police_lived_here.JPG?width=640,blue,"[""English Heritage""]","",,2,Robert Peel,1750,1830,man,"[""manufacturer"", ""reformer"", ""Knight Bachelor""]","https://en.wikipedia.org/wiki/Sir_Robert_Peel,_1st_Baronet","http://dbpedia.org/resource/Sir_Robert_Peel,_1st_Baronet","https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Robert_Peel,_1st_Bt_cropped.jpg?width=640","[""Robert Peel|(1750-1830)|man|manufacturer, reformer, and Knight Bachelor|"", ""Robert Peel|(1788-1850)|man|founder of the Metropolitan Police, Knight Bachelor, Prime Minister of the United Kingdom, Prime Minister of the United Kingdom, and Member of Parliament|""]"
5936,Arthur Askey CBE,51.51841,-0.14371,United Kingdom,London,1998,"",blue,[],"",,1,Arthur Askey,1900,1982,man,"[""Commander of the Most Excellent Order of the British Empire""]",https://en.wikipedia.org/wiki/Arthur_Askey,http://dbpedia.org/resource/Arthur_Askey,"","[""Arthur Askey|(1900-1982)|man|Commander of the Most Excellent Order of the British Empire|""]"
451,"Lady Violet Bonham Carter, Baroness Asquith of Yarnbury 1887-1969 politician and writer lived here",51.5144,-0.1701,United Kingdom,London,1994,https://commons.wikimedia.org/wiki/Special:FilePath/LADY_VIOLET_BONHAM_CARTER_Baroness_Asquith_of_Yarnbury_1887-1969_Politician_and_writer_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Violet Bonham Carter,1887,1969,woman,"[""Baroness Asquith of Yarnbury"", ""politician"", ""writer"", ""Dame Commander of the Most Excellent Order of the British Empire""]",https://en.wikipedia.org/wiki/Violet_Bonham_Carter,http://dbpedia.org/resource/Violet_Bonham_Carter,https://commons.wikimedia.org/wiki/Special:FilePath/Violet_Bonham-Carter0002.jpg?width=640,"[""Violet Bonham Carter|(1887-1969)|woman|Baroness Asquith of Yarnbury, politician, writer, and Dame Commander of the Most Excellent Order of the British Empire|""]"
679,Charles X 1757-1836 last Bourbon King of France lived here 1805-1814,51.5082,-0.15114,United Kingdom,London,2000,http://farm3.static.flickr.com/2019/2459241552_70c335d50b_b.jpg,blue,"[""English Heritage""]","",,1,Charles X of France,1757,1836,man,"[""last Bourbon King of France"", ""King of France""]",https://en.wikipedia.org/wiki/Charles_X_of_France,http://dbpedia.org/resource/Charles_X_of_France,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_X_of_France_1.PNG?width=640,"[""Charles X of France|(1757-1836)|man|last Bourbon King of France and King of France|""]"
9963,W. F. Yeames RA 1835-1918 artist lived here 1894-1912,51.51228,-0.33982,United Kingdom,London,"",http://farm8.staticflickr.com/7620/16805931510_99c0cf719c_z.jpg,blue,"[""Ealing Museum Art and History Society""]","",,1,W. F. Yeames,1835,1918,man,"[""Royal Academician"", ""artist""]",https://en.wikipedia.org/wiki/William_Frederick_Yeames,http://dbpedia.org/resource/William_Frederick_Yeames,https://commons.wikimedia.org/wiki/Special:FilePath/William_Frederick_Yeames.jpg?width=640,"[""W. F. Yeames|(1835-1918)|man|Royal Academician and artist|""]"
9998,"Canons Park, Gate Piers",51.61318,-0.29448,United Kingdom,London,"","","","[""Harrow Heritage Trust""]","",,0,"","","","",[],"","","",[]
31086,Brian Epstein 1934-67 Managed the Beatles and other artists from these offices 1964-67,51.51438,-0.14042,United Kingdom,London,2014,http://farm8.staticflickr.com/7428/16330248956_3e93b88f71_z.jpg,blue,"[""Heritage Foundation"", ""Songlink International""]","",,1,Brian Samuel Epstein,1934,1967,man,"[""impresario"", ""son of Harry Epstein"", ""band manager of The Beatles""]",https://en.wikipedia.org/wiki/Brian_Samuel_Epstein,http://dbpedia.org/resource/Brian_Samuel_Epstein,https://commons.wikimedia.org/wiki/Special:FilePath/Brian_Epstein_1965.jpg?width=640,"[""Brian Samuel Epstein|(1934-1967)|man|impresario, son of Harry Epstein, and band manager of The Beatles|""]"
9877,"""Guests and neighbours, on the site of this Guest-hall
once stood the lecture-room of the Hammersmith Socialists.
Drink a glass to the memory!  May 1962""
""News From Nowhere""  William Morris",51.49053,-0.23683,United Kingdom,London,"","",black,[],"",,0,"","","","",[],"","","",[]
9878,"Arthur Mee 1875-1943 journalist, author and topographer lived here",51.43982,-0.11278,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/ARTHUR_MEE_1875-1943_Journalist_author_and_topographer_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Arthur Henry Mee,1875,1943,man,"[""journalist"", ""author"", ""topographer""]",https://en.wikipedia.org/wiki/Arthur_Henry_Mee,http://dbpedia.org/resource/Arthur_Henry_Mee,"","[""Arthur Henry Mee|(1875-1943)|man|journalist, author, and topographer|""]"
9855,"The Royal Arsenal
1671 to 1967

The Royal Arsenal produced much of the armaments required by this country during the growth of the British Empire and through two World Wars. Many important mechanical innovations were developed by the first Chief Mechanical Engineer, Sir John Anderson (1814-1886), Vice President of the Institution of Mechanical Engineers.",51.4939,0.07077,United Kingdom,London,2011,"",red and black,"[""Institution of Mechanical Engineers""]","",,0,"","","","",[],"","","",[]
498,David Bomberg 1890-1957 painter lived and worked here 1928-1934,51.5481,-0.20184,United Kingdom,London,1996,https://commons.wikimedia.org/wiki/Special:FilePath/DAVID_BOMBERG_1890-1957_Painter_lived_and_worked_here_1928-1934.jpg?width=640,blue,"[""English Heritage""]","",,1,David Bomberg,1890,1957,man,"[""painter""]",https://en.wikipedia.org/wiki/David_Bomberg,http://dbpedia.org/resource/David_Bomberg,https://commons.wikimedia.org/wiki/Special:FilePath/Photo_of_Davis_Bomberg.jpg?width=640,"[""David Bomberg|(1890-1957)|man|painter|""]"
499,Sir William Sterndale Bennett 1816-1875 composer lived here,51.5121,-0.18537,United Kingdom,London,1996,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_WILLIAM_STERNDALE_BENNETT_1816-1875_Composer_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,William Sterndale Bennett,1816,1875,man,"[""composer"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/William_Sterndale_Bennett,http://dbpedia.org/resource/William_Sterndale_Bennett,"","[""William Sterndale Bennett|(1816-1875)|man|composer and Knight Bachelor|""]"
497,Ruth First 1925-1982 Joe Slovo 1926-1995 South African freedom fighters lived here 1966-1978,51.5404,-0.13853,United Kingdom,London,2003,http://farm5.static.flickr.com/4125/5021266886_df5fb1db69_b.jpg,blue,"[""English Heritage""]","",,2,Joe Slovo,1926,1995,man,"[""South African freedom fighter""]",https://en.wikipedia.org/wiki/Joe_Slovo,http://dbpedia.org/resource/Joe_Slovo,"","[""Joe Slovo|(1926-1995)|man|South African freedom fighter|"", ""Ruth First|(1925-1982)|woman|South African freedom fighter|""]"
9880,"Air Chief Marshall Lord Dowding was Commander-in-Chief of Fighter Command, Royal Air Force from its formation in 1936 until November 1940. He was thus responsible for the preparation for and the conduct of the Battle of Britain.

With remarkable foresight he ensured the equipment of his command with monoplane fighters, the Hurricane and the Spitfire. He was among the first to appreciate the vital importance of R.D.F (Radar) and of an effective command and control system for his squadrons. They were ready when war came.

In the preliminary stages of that war, he thoroughly trained  his minimal forces and conserved them against strong political pressures to disperse an misuse them. His wise and prudent judgement and leadership helped to ensure victory against overwhelming odds and thus prevented  the loss of the Battle of Britain and probably the whole war.

To him the people of Britain and of the free world owe largely the way of life and liberties they enjoy today.
",51.51294,-0.11431,United Kingdom,London,"",http://farm3.staticflickr.com/2658/4051620846_c80cff19bd_z.jpg,bronze,[],"",,1,Hugh Dowding,1882,1970,man,"[""Air Chief Marshal"", ""Lord"", ""leader of Fighter Command""]",https://en.wikipedia.org/wiki/Hugh_Dowding,http://dbpedia.org/resource/Hugh_Dowding,https://commons.wikimedia.org/wiki/Special:FilePath/Hugh_Dowding.jpg?width=640,"[""Hugh Dowding|(1882-1970)|man|Air Chief Marshal, Lord, and leader of Fighter Command|""]"
9994,Letchford House,51.60618,-0.35882,United Kingdom,London,"","",terracotta,"[""Harrow Heritage Trust""]","",,0,"","","","",[],"","","",[]
33153,Oliver Pike 1877 - 1963 Wildlife photographer and author lived here 1882 - 1914,51.63942,-0.09536,United Kingdom,London,2014,http://farm8.staticflickr.com/7701/16993608009_c70383f1f0_z.jpg,blue,"[""Enfield Grammar School"", ""Southgate Civic Trust""]","",,1,Oliver Pike,,,man,"[""author"", ""photographer""]",https://en.wikipedia.org/wiki/Oliver_Pike,http://dbpedia.org/resource/Oliver_Pike,"","[""Oliver Pike||man|author and photographer|""]"
11723,"Site of the Anchor Brewery. List of brewers: The Monger Family 1616-1670 Josiah Child 1670-1693 Edmund Halsey MP 1693-1729 Ralph Thrale 1729-1758 Henry Thrale 1758-1781 Barclay, Perkins & Co. 1781-1955 Courage Ltd. 1955-1986",51.50704,-0.09461,United Kingdom,London,"",http://farm3.staticflickr.com/2924/14573991059_6b24cb31a6_z.jpg,blue,[],"",,10,James Monger,,,man,[],https://en.wikipedia.org/wiki/James_Monger,http://dbpedia.org/resource/James_Monger,"","[""James Monger||man||"", ""James Monger Jr||man|son|"", ""Josiah Child||man|brewery owner|"", ""Edmund Halsey||man|Member of Parliament and brewery owner|"", ""Ralph Thrale|(1698-1758)|man|father of Henry Thrale and brewery owner|"", ""Henry Thrale|(1724-1781)|man|husband of Hester Thrale, son of Ralph Thrale, and brewery owner|"", ""Robert Barclay|(1751-1830)|man|brewery owner|"", ""John Perkins||man|brewery owner|"", ""Barclay, Perkins & Co.||place|brewery|"", ""Courage Brewery||group|company|""]"
